row id,order id,Order Date,ship date,ship mode,customer id,customer name,segment,postal code,city,state,country,region_x,market,product id,product name,sub-category,category,Sales,quantity,discount,profit,shipping cost,order priority,returned,region_y,person,region
37927,CA-2016-JE15715140-42730,2016-12-26,2016-12-31,Standard Class,JE-157151404,Joe Elijah,Consumer,98115,Seattle,Washington,United States,Western US,USCA,FUR-CH-4408,Global Executive Mid-Back Manager's Chair,Chairs,Furniture,698.352,3,0.2,52.3764,38.16,Medium,No,,Derrick Snyders,Western US
40712,CA-2015-JC15775140-42295,2015-10-18,2015-10-22,Standard Class,JC-157751404,John Castell,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-PA-6455,Xerox 1903,Paper,Office Supplies,17.94,3,0.0,8.7906,1.94,Medium,No,,Derrick Snyders,Western US
40711,CA-2015-JC15775140-42295,2015-10-18,2015-10-22,Standard Class,JC-157751404,John Castell,Consumer,98115,Seattle,Washington,United States,Western US,USCA,TEC-PH-5256,Motorola L703CM,Phones,Technology,249.584,2,0.2,15.599,1.92,Medium,No,,Derrick Snyders,Western US
40713,CA-2015-JC15775140-42295,2015-10-18,2015-10-22,Standard Class,JC-157751404,John Castell,Consumer,98115,Seattle,Washington,United States,Western US,USCA,FUR-FU-4016,Eldon 100 Class Desk Accessories,Furnishings,Furniture,10.11,3,0.0,3.2352,1.4,Medium,No,,Derrick Snyders,Western US
32241,CA-2015-JL15850140-42153,2015-05-29,2015-06-03,Standard Class,JL-158501404,John Lucas,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-ST-6103,Standard Rollaway File with Lock,Storage,Office Supplies,540.57,3,0.0,140.5482,22.49,Medium,Yes,Western US,Derrick Snyders,Western US
32242,CA-2015-JL15850140-42153,2015-05-29,2015-06-03,Standard Class,JL-158501404,John Lucas,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-3324,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders,Office Supplies,167.76,5,0.2,62.91,8.14,Medium,Yes,Western US,Derrick Snyders,Western US
32240,CA-2015-JL15850140-42153,2015-05-29,2015-06-03,Standard Class,JL-158501404,John Lucas,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6444,Xerox 1894,Paper,Office Supplies,32.4,5,0.0,15.552,2.62,Medium,Yes,Western US,Derrick Snyders,Western US
32310,US-2015-JS15880140-42359,2015-12-21,2015-12-24,Second Class,JS-158801404,John Stevenson,Consumer,98103,Seattle,Washington,United States,Western US,USCA,FUR-TA-3410,Bevis 36 x 72 Conference Tables,Tables,Furniture,1618.37,13,0.0,356.0414,275.6,High,No,,Derrick Snyders,Western US
32311,US-2015-JS15880140-42359,2015-12-21,2015-12-24,Second Class,JS-158801404,John Stevenson,Consumer,98103,Seattle,Washington,United States,Western US,USCA,TEC-AC-4140,Enermax Acrylux Wireless Keyboard,Accessories,Technology,99.6,1,0.0,36.852,12.2,High,No,,Derrick Snyders,Western US
35010,CA-2017-JW15955140-42847,2017-04-22,2017-04-25,First Class,JW-159551404,Joni Wasserman,Consumer,98103,Seattle,Washington,United States,Western US,USCA,FUR-FU-4025,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furnishings,Furniture,162.6,3,0.0,34.146,24.11,Medium,No,,Derrick Snyders,Western US
35009,CA-2017-JW15955140-42847,2017-04-22,2017-04-25,First Class,JW-159551404,Joni Wasserman,Consumer,98103,Seattle,Washington,United States,Western US,USCA,TEC-AC-6343,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Accessories,Technology,11.54,1,0.0,3.462,1.94,Medium,No,,Derrick Snyders,Western US
34925,CA-2014-JH15985140-41859,2014-08-08,2014-08-12,Standard Class,JH-159851404,Joseph Holt,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-BI-4827,Ibico Ibimaster 300 Manual Binding System,Binders,Office Supplies,2060.744,7,0.2,643.9825,90.47,Medium,Yes,Western US,Derrick Snyders,Western US
31757,CA-2015-JH15985140-42353,2015-12-15,2015-12-22,Standard Class,JH-159851404,Joseph Holt,Consumer,98115,Seattle,Washington,United States,Western US,USCA,TEC-AC-5111,Logitech G700s Rechargeable Gaming Mouse,Accessories,Technology,899.91,9,0.0,377.9622,84.15,Medium,Yes,Western US,Derrick Snyders,Western US
31756,CA-2015-JH15985140-42353,2015-12-15,2015-12-22,Standard Class,JH-159851404,Joseph Holt,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-AP-2868,3M Office Air Cleaner,Appliances,Office Supplies,103.92,4,0.0,36.372,9.5,Medium,Yes,Western US,Derrick Snyders,Western US
31758,CA-2015-JH15985140-42353,2015-12-15,2015-12-22,Standard Class,JH-159851404,Joseph Holt,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-BI-2905,Acco D-Ring Binder w/DublLock,Binders,Office Supplies,51.312,3,0.2,18.6006,3.32,Medium,Yes,Western US,Derrick Snyders,Western US
36244,CA-2014-JD16015140-41915,2014-10-03,2014-10-08,Standard Class,JD-160151404,Joy Daniels,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-LA-3241,Avery 519,Labels,Office Supplies,29.24,4,0.0,13.7428,2.04,Medium,No,,Derrick Snyders,Western US
37541,CA-2015-KB16405140-42328,2015-11-20,2015-11-25,Standard Class,KB-164051404,Katrina Bavinger,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-AR-5313,Newell 334,Art,Office Supplies,119.04,6,0.0,30.9504,19.79,High,No,,Derrick Snyders,Western US
37542,CA-2015-KB16405140-42328,2015-11-20,2015-11-25,Standard Class,KB-164051404,Katrina Bavinger,Home Office,98105,Seattle,Washington,United States,Western US,USCA,FUR-FU-4054,"Eldon Expressions Wood Desk Accessories, Oak",Furnishings,Furniture,22.14,3,0.0,6.4206,2.59,High,No,,Derrick Snyders,Western US
37543,CA-2015-KB16405140-42328,2015-11-20,2015-11-25,Standard Class,KB-164051404,Katrina Bavinger,Home Office,98105,Seattle,Washington,United States,Western US,USCA,TEC-AC-3086,AmazonBasics 3-Button USB Wired Mouse,Accessories,Technology,13.98,2,0.0,6.0114,1.08,High,No,,Derrick Snyders,Western US
34446,US-2014-KH16510140-41992,2014-12-19,2014-12-24,Standard Class,KH-165101404,Keith Herrera,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-LA-3208,Avery 489,Labels,Office Supplies,31.05,3,0.0,14.904,1.4,Medium,Yes,Western US,Derrick Snyders,Western US
39159,CA-2015-KA16525140-42289,2015-10-12,2015-10-17,Standard Class,KA-165251404,Kelly Andreada,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-ST-3848,"Contico 72""H Heavy-Duty Storage System",Storage,Office Supplies,81.96,2,0.0,0.0,4.93,Medium,No,,Derrick Snyders,Western US
39158,CA-2015-KA16525140-42289,2015-10-12,2015-10-17,Standard Class,KA-165251404,Kelly Andreada,Consumer,98103,Seattle,Washington,United States,Western US,USCA,TEC-AC-4945,Kingston Digital DataTraveler 16GB USB 2.0,Accessories,Technology,17.9,2,0.0,3.401,1.91,Medium,No,,Derrick Snyders,Western US
32463,CA-2015-KC16540140-42310,2015-11-02,2015-11-02,Same Day,KC-165401404,Kelly Collister,Consumer,98115,Seattle,Washington,United States,Western US,USCA,TEC-AC-5113,Logitech K350 2.4Ghz Wireless Keyboard,Accessories,Technology,447.93,9,0.0,49.2723,104.24,Critical,No,,Derrick Snyders,Western US
35945,CA-2017-KB16585140-42870,2017-05-15,2017-05-20,Standard Class,KB-165851404,Ken Black,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-PA-6469,Xerox 1917,Paper,Office Supplies,440.19,9,0.0,206.8893,73.29,High,No,,Derrick Snyders,Western US
35964,CA-2016-KB16585140-42379,2016-01-10,2016-01-17,Standard Class,KB-165851404,Ken Black,Corporate,98115,Seattle,Washington,United States,Western US,USCA,TEC-AC-5120,Logitech Media Keyboard K200,Accessories,Technology,69.98,2,0.0,13.2962,10.0,Low,No,,Derrick Snyders,Western US
35963,CA-2016-KB16585140-42379,2016-01-10,2016-01-17,Standard Class,KB-165851404,Ken Black,Corporate,98115,Seattle,Washington,United States,Western US,USCA,FUR-FU-2862,24-Hour Round Wall Clock,Furnishings,Furniture,79.92,4,0.0,34.3656,7.76,Low,No,,Derrick Snyders,Western US
35946,CA-2017-KB16585140-42870,2017-05-15,2017-05-20,Standard Class,KB-165851404,Ken Black,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-SU-5169,Martin-Yale Premier Letter Opener,Supplies,Office Supplies,64.4,5,0.0,1.932,4.0,High,No,,Derrick Snyders,Western US
40671,CA-2016-KB16600140-42527,2016-06-06,2016-06-10,Standard Class,KB-166001404,Ken Brennan,Corporate,98105,Seattle,Washington,United States,Western US,USCA,OFF-SU-2964,Acme Box Cutter Scissors,Supplies,Office Supplies,61.38,6,0.0,15.9588,9.84,High,No,,Derrick Snyders,Western US
34186,CA-2017-KH16630140-43042,2017-11-03,2017-11-07,Standard Class,KH-166301404,Ken Heidel,Corporate,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6418,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Paper,Office Supplies,23.85,5,0.0,10.7325,1.58,Medium,No,,Derrick Snyders,Western US
36982,CA-2015-KL16645140-42313,2015-11-05,2015-11-05,Same Day,KL-166451404,Ken Lonsdale,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-3325,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders,Office Supplies,98.352,3,0.2,35.6526,31.08,Critical,No,,Derrick Snyders,Western US
31712,CA-2017-KC16675140-43043,2017-11-04,2017-11-08,Standard Class,KC-166751404,Kimberly Carter,Corporate,98105,Seattle,Washington,United States,Western US,USCA,FUR-CH-4402,Global Deluxe Office Fabric Chairs,Chairs,Furniture,307.136,4,0.2,26.8744,24.65,Medium,No,,Derrick Snyders,Western US
31711,CA-2017-KC16675140-43043,2017-11-04,2017-11-08,Standard Class,KC-166751404,Kimberly Carter,Corporate,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6461,Xerox 191,Paper,Office Supplies,139.86,7,0.0,65.7342,8.23,Medium,No,,Derrick Snyders,Western US
33780,CA-2017-KN16705140-42976,2017-08-29,2017-09-04,Standard Class,KN-167051404,Kristina Nunn,Home Office,98105,Seattle,Washington,United States,Western US,USCA,FUR-TA-4675,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Tables,Furniture,1137.75,5,0.0,250.305,98.35,Medium,No,,Derrick Snyders,Western US
33781,CA-2017-KN16705140-42976,2017-08-29,2017-09-04,Standard Class,KN-167051404,Kristina Nunn,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-4368,GBC Standard Therm-A-Bind Covers,Binders,Office Supplies,99.68,5,0.2,32.396,6.24,Medium,No,,Derrick Snyders,Western US
33779,CA-2017-KN16705140-42976,2017-08-29,2017-09-04,Standard Class,KN-167051404,Kristina Nunn,Home Office,98105,Seattle,Washington,United States,Western US,USCA,TEC-PH-3120,Anker 24W Portable Micro USB Car Charger,Phones,Technology,35.168,4,0.2,11.4296,2.25,Medium,No,,Derrick Snyders,Western US
33782,CA-2017-KN16705140-42976,2017-08-29,2017-09-04,Standard Class,KN-167051404,Kristina Nunn,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-AR-5324,Newell 344,Art,Office Supplies,5.56,2,0.0,1.4456,1.34,Medium,No,,Derrick Snyders,Western US
39715,CA-2017-LB16795140-42865,2017-05-10,2017-05-12,First Class,LB-167951404,Laurel Beltran,Home Office,98105,Seattle,Washington,United States,Western US,USCA,FUR-TA-5683,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Tables,Furniture,286.85,1,0.0,63.107,58.79,High,No,,Derrick Snyders,Western US
39717,CA-2017-LB16795140-42865,2017-05-10,2017-05-12,First Class,LB-167951404,Laurel Beltran,Home Office,98105,Seattle,Washington,United States,Western US,USCA,TEC-AC-5655,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Accessories,Technology,199.98,2,0.0,87.9912,38.51,High,No,,Derrick Snyders,Western US
39713,CA-2017-LB16795140-42865,2017-05-10,2017-05-12,First Class,LB-167951404,Laurel Beltran,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-4373,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders,Office Supplies,147.92,5,0.2,46.225,29.82,High,No,,Derrick Snyders,Western US
39714,CA-2017-LB16795140-42865,2017-05-10,2017-05-12,First Class,LB-167951404,Laurel Beltran,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-ST-4612,Home/Office Personal File Carts,Storage,Office Supplies,104.28,3,0.0,26.07,20.44,High,No,,Derrick Snyders,Western US
39716,CA-2017-LB16795140-42865,2017-05-10,2017-05-12,First Class,LB-167951404,Laurel Beltran,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-ST-5704,Rogers Profile Extra Capacity Storage Tub,Storage,Office Supplies,66.96,4,0.0,2.6784,10.02,High,No,,Derrick Snyders,Western US
33113,CA-2015-LL16840140-42159,2015-06-04,2015-06-04,Same Day,LL-168401404,Lauren Leatherbury,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-AR-3479,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Art,Office Supplies,9.26,2,0.0,3.0558,1.82,High,Yes,Western US,Derrick Snyders,Western US
33112,CA-2015-LL16840140-42159,2015-06-04,2015-06-04,Same Day,LL-168401404,Lauren Leatherbury,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-LA-3223,Avery 501,Labels,Office Supplies,7.38,2,0.0,3.4686,1.56,High,Yes,Western US,Derrick Snyders,Western US
35418,CA-2017-LP17080140-42867,2017-05-12,2017-05-13,Same Day,LP-170801404,Liz Pelletier,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-PA-3115,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Paper,Office Supplies,37.44,6,0.0,16.848,10.34,Medium,No,,Derrick Snyders,Western US
35420,CA-2017-LP17080140-42867,2017-05-12,2017-05-13,Same Day,LP-170801404,Liz Pelletier,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-BI-2908,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders,Office Supplies,26.032,2,0.2,9.4366,2.72,Medium,No,,Derrick Snyders,Western US
35419,CA-2017-LP17080140-42867,2017-05-12,2017-05-13,Same Day,LP-170801404,Liz Pelletier,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-LA-3221,Avery 50,Labels,Office Supplies,37.59,3,0.0,17.6673,1.16,Medium,No,,Derrick Snyders,Western US
32757,CA-2015-LC17140140-42339,2015-12-01,2015-12-08,Standard Class,LC-171401404,Logan Currie,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-BI-6396,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Binders,Office Supplies,55.424,2,0.2,19.3984,1.96,Medium,No,,Derrick Snyders,Western US
39735,CA-2014-MM17260140-41786,2014-05-27,2014-05-31,Standard Class,MM-172601404,Magdelene Morse,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-4485,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Binders,Office Supplies,136.96,4,0.2,51.36,8.29,Medium,No,,Derrick Snyders,Western US
33322,CA-2015-MC17275140-42076,2015-03-13,2015-03-15,First Class,MC-172751404,Marc Crier,Consumer,98103,Seattle,Washington,United States,Western US,USCA,FUR-BO-5809,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Bookcases,Furniture,141.96,2,0.0,39.7488,29.7,Critical,No,,Derrick Snyders,Western US
38991,CA-2016-MC17275140-42452,2016-03-23,2016-03-23,Same Day,MC-172751404,Marc Crier,Consumer,98103,Seattle,Washington,United States,Western US,USCA,FUR-CH-4422,"Global Stack Chair with Arms, Black",Chairs,Furniture,167.888,7,0.2,14.6902,25.78,Medium,No,,Derrick Snyders,Western US
36971,CA-2016-MC17275140-42391,2016-01-22,2016-01-27,Standard Class,MC-172751404,Marc Crier,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6581,Xerox 218,Paper,Office Supplies,12.96,2,0.0,6.2208,1.69,Medium,No,,Derrick Snyders,Western US
35535,CA-2017-MZ17335140-42821,2017-03-27,2017-03-29,First Class,MZ-173351404,Maria Zettner,Home Office,98105,Seattle,Washington,United States,Western US,USCA,OFF-AR-3522,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Art,Office Supplies,19.83,1,0.0,5.949,2.11,Medium,No,,Derrick Snyders,Western US
41060,CA-2014-ML17395140-41685,2014-02-15,2014-02-19,Standard Class,ML-173951404,Marina Lichtenstein,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-SU-3839,Compact Automatic Electric Letter Opener,Supplies,Office Supplies,238.62,2,0.0,4.7724,20.08,Medium,No,,Derrick Snyders,Western US
41058,CA-2014-ML17395140-41685,2014-02-15,2014-02-19,Standard Class,ML-173951404,Marina Lichtenstein,Corporate,98103,Seattle,Washington,United States,Western US,USCA,TEC-AC-5109,Logitech G600 MMO Gaming Mouse,Accessories,Technology,239.97,3,0.0,86.3892,13.45,Medium,No,,Derrick Snyders,Western US
41059,CA-2014-ML17395140-41685,2014-02-15,2014-02-19,Standard Class,ML-173951404,Marina Lichtenstein,Corporate,98103,Seattle,Washington,United States,Western US,USCA,OFF-AP-3368,Belkin 8 Outlet Surge Protector,Appliances,Office Supplies,81.96,2,0.0,22.9488,4.71,Medium,No,,Derrick Snyders,Western US
37135,CA-2015-MV17485140-42090,2015-03-27,2015-04-03,Standard Class,MV-174851404,Mark Van Huff,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-ST-5704,Rogers Profile Extra Capacity Storage Tub,Storage,Office Supplies,83.7,5,0.0,3.348,11.1,Low,No,,Derrick Snyders,Western US
40912,CA-2014-MZ17515140-41953,2014-11-10,2014-11-12,First Class,MZ-175151404,Mary Zewe,Corporate,98115,Seattle,Washington,United States,Western US,USCA,OFF-BI-4276,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders,Office Supplies,2033.584,2,0.2,762.594,126.65,Medium,Yes,Western US,Derrick Snyders,Western US
40911,CA-2014-MZ17515140-41953,2014-11-10,2014-11-12,First Class,MZ-175151404,Mary Zewe,Corporate,98115,Seattle,Washington,United States,Western US,USCA,TEC-AC-3407,Belkin Standard 104 key USB Keyboard,Accessories,Technology,102.13,7,0.0,15.3195,13.75,Medium,Yes,Western US,Derrick Snyders,Western US
40910,CA-2014-MZ17515140-41953,2014-11-10,2014-11-12,First Class,MZ-175151404,Mary Zewe,Corporate,98115,Seattle,Washington,United States,Western US,USCA,OFF-AP-3372,Belkin F5C206VTEL 6 Outlet Surge,Appliances,Office Supplies,22.98,1,0.0,6.894,1.73,Medium,Yes,Western US,Derrick Snyders,Western US
37878,CA-2016-MS17530140-42666,2016-10-23,2016-10-23,Same Day,MS-175301404,MaryBeth Skach,Consumer,98105,Seattle,Washington,United States,Western US,USCA,FUR-FU-5092,"Linden 12"" Wall Clock With Oak Frame",Furnishings,Furniture,101.94,3,0.0,30.582,40.23,Critical,No,,Derrick Snyders,Western US
37876,CA-2016-MS17530140-42666,2016-10-23,2016-10-23,Same Day,MS-175301404,MaryBeth Skach,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6544,Xerox 1986,Paper,Office Supplies,6.68,1,0.0,3.2064,2.43,Critical,No,,Derrick Snyders,Western US
37877,CA-2016-MS17530140-42666,2016-10-23,2016-10-23,Same Day,MS-175301404,MaryBeth Skach,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-AR-5632,Prang Drawing Pencil Set,Art,Office Supplies,8.34,3,0.0,2.2518,1.5,Critical,No,,Derrick Snyders,Western US
40827,CA-2017-MR17545140-42925,2017-07-09,2017-07-13,Standard Class,MR-175451404,Mathew Reese,Home Office,98103,Seattle,Washington,United States,Western US,USCA,OFF-FA-6129,Staples,Fasteners,Office Supplies,52.76,2,0.0,24.2696,3.2,Medium,No,,Derrick Snyders,Western US
37061,CA-2015-MC17575140-42257,2015-09-10,2015-09-12,Second Class,MC-175751404,Matt Collins,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-ST-3360,"Belkin 19"" Center-Weighted Shelf, Gray",Storage,Office Supplies,353.88,6,0.0,17.694,34.32,Medium,No,,Derrick Snyders,Western US
34688,CA-2014-MG17650140-41859,2014-08-08,2014-08-12,Standard Class,MG-176501404,Matthew Grinstein,Home Office,98103,Seattle,Washington,United States,Western US,USCA,TEC-PH-3820,Cisco Unified IP Phone 7945G VoIP phone,Phones,Technology,1091.168,4,0.2,68.198,87.44,High,No,,Derrick Snyders,Western US
34689,CA-2014-MG17650140-41859,2014-08-08,2014-08-12,Standard Class,MG-176501404,Matthew Grinstein,Home Office,98103,Seattle,Washington,United States,Western US,USCA,TEC-PH-4899,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Phones,Technology,219.168,2,0.2,-43.8336,16.56,High,No,,Derrick Snyders,Western US
36211,CA-2015-ME17725140-42271,2015-09-24,2015-09-26,Second Class,ME-177251404,Max Engle,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-AR-3542,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Art,Office Supplies,35.96,2,0.0,10.4284,4.58,Medium,No,,Derrick Snyders,Western US
36212,CA-2015-ME17725140-42271,2015-09-24,2015-09-26,Second Class,ME-177251404,Max Engle,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-3288,Avery Hole Reinforcements,Binders,Office Supplies,14.952,3,0.2,5.4201,1.78,Medium,No,,Derrick Snyders,Western US
34206,CA-2017-ME17725140-42786,2017-02-20,2017-02-24,Standard Class,ME-177251404,Max Engle,Consumer,98103,Seattle,Washington,United States,Western US,USCA,OFF-FA-5717,Rubber Band Ball,Fasteners,Office Supplies,11.22,3,0.0,0.2244,1.58,High,No,,Derrick Snyders,Western US
31460,CA-2016-MJ17740140-42682,2016-11-08,2016-11-12,Standard Class,MJ-177401404,Max Jones,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-BI-6406,Wilson Jones International Size A4 Ring Binders,Binders,Office Supplies,27.68,2,0.2,9.688,4.77,High,No,,Derrick Snyders,Western US
34409,CA-2016-MS17770140-42606,2016-08-24,2016-08-31,Standard Class,MS-177701404,Maxwell Schwartz,Consumer,98105,Seattle,Washington,United States,Western US,USCA,TEC-MA-5491,Okidata C331dn Printer,Machines,Technology,837.6,3,0.2,62.82,80.61,Medium,Yes,Western US,Derrick Snyders,Western US
34412,CA-2016-MS17770140-42606,2016-08-24,2016-08-31,Standard Class,MS-177701404,Maxwell Schwartz,Consumer,98105,Seattle,Washington,United States,Western US,USCA,FUR-CH-5445,Office Star Flex Back Scooter Chair with White Frame,Chairs,Furniture,532.704,6,0.2,-39.9528,46.1,Medium,Yes,Western US,Derrick Snyders,Western US
34410,CA-2016-MS17770140-42606,2016-08-24,2016-08-31,Standard Class,MS-177701404,Maxwell Schwartz,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-EN-6325,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,Office Supplies,135.9,5,0.0,63.873,11.44,Medium,Yes,Western US,Derrick Snyders,Western US
34413,CA-2016-MS17770140-42606,2016-08-24,2016-08-31,Standard Class,MS-177701404,Maxwell Schwartz,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-AP-2932,"Acco Six-Outlet Power Strip, 4' Cord Length",Appliances,Office Supplies,43.1,5,0.0,11.206,3.47,Medium,Yes,Western US,Derrick Snyders,Western US
34411,CA-2016-MS17770140-42606,2016-08-24,2016-08-31,Standard Class,MS-177701404,Maxwell Schwartz,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-PA-6535,Xerox 1978,Paper,Office Supplies,34.68,6,0.0,16.9932,3.21,Medium,Yes,Western US,Derrick Snyders,Western US
34414,CA-2016-MS17770140-42606,2016-08-24,2016-08-31,Standard Class,MS-177701404,Maxwell Schwartz,Consumer,98105,Seattle,Washington,United States,Western US,USCA,OFF-SU-2983,Acme Rosewood Handle Letter Opener,Supplies,Office Supplies,15.88,4,0.0,0.1588,1.31,Medium,Yes,Western US,Derrick Snyders,Western US
40934,CA-2014-MH17785140-41960,2014-11-17,2014-11-24,Standard Class,MH-177851404,Maya Herman,Corporate,98105,Seattle,Washington,United States,Western US,USCA,FUR-TA-5061,"Lesro Round Back Collection Coffee Table, End Table",Tables,Furniture,730.2,4,0.0,94.926,47.57,Medium,No,,Derrick Snyders,Western US
40933,CA-2014-MH17785140-41960,2014-11-17,2014-11-24,Standard Class,MH-177851404,Maya Herman,Corporate,98105,Seattle,Washington,United States,Western US,USCA,FUR-FU-4760,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furnishings,Furniture,137.54,2,0.0,55.016,11.27,Medium,No,,Derrick Snyders,Western US
36633,CA-2015-ME18010140-42145,2015-05-21,2015-05-25,Standard Class,ME-180101404,Michelle Ellison,Corporate,98105,Seattle,Washington,United States,Western US,USCA,OFF-BI-4832,Ibico Plastic and Wire Spiral Binding Combs,Binders,Office Supplies,26.976,4,0.2,8.7672,1.94,Medium,No,,Derrick Snyders,Western US
34105,CA-2015-MH18025140-42210,2015-07-25,2015-07-27,Second Class,MH-180251404,Michelle Huthwaite,Consumer,98115,Seattle,Washington,United States,Western US,USCA,FUR-BO-5964,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,Furniture,704.9,5,0.0,56.392,189.88,Critical,Yes,Western US,Derrick Snyders,Western US
34106,CA-2015-MH18025140-42210,2015-07-25,2015-07-27,Second Class,MH-180251404,Michelle Huthwaite,Consumer,98115,Seattle,Washington,United States,Western US,USCA,FUR-CH-5431,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chairs,Furniture,561.568,2,0.2,28.0784,165.42,Critical,Yes,Western US,Derrick Snyders,Western US
34104,CA-2015-MH18025140-42210,2015-07-25,2015-07-27,Second Class,MH-180251404,Michelle Huthwaite,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-PA-6592,Xerox 228,Paper,Office Supplies,12.96,2,0.0,6.2208,2.11,Critical,Yes,Western US,Derrick Snyders,Western US
34103,CA-2015-MH18025140-42210,2015-07-25,2015-07-27,Second Class,MH-180251404,Michelle Huthwaite,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-FA-5616,Plymouth Boxed Rubber Bands by Plymouth,Fasteners,Office Supplies,9.42,2,0.0,0.471,2.09,Critical,Yes,Western US,Derrick Snyders,Western US
32956,CA-2017-MM18055140-43039,2017-10-31,2017-11-07,Standard Class,MM-180551404,Michelle Moray,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-BI-4373,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders,Office Supplies,88.752,3,0.2,27.735,5.08,Medium,No,,Derrick Snyders,Western US
32957,CA-2017-MM18055140-43039,2017-10-31,2017-11-07,Standard Class,MM-180551404,Michelle Moray,Consumer,98115,Seattle,Washington,United States,Western US,USCA,OFF-BI-3742,Cardinal Slant-D Ring Binders,Binders,Office Supplies,13.904,2,0.2,5.214,1.67,Medium,No,,Derrick Snyders,Western US
